id,bid,正文,头条文章url,原始图片url,视频url,位置,日期,工具,点赞数,评论数,转发数,话题,@用户,完整日期,是否原创,源用户id,源用户昵称,源微博id,源微博bid,源微博正文,源微博头条文章url,源微博原始图片url,源微博视频url,源微博位置,源微博日期,源微博工具,源微博点赞数,源微博评论数,源微博转发数,源微博话题,源微博@用户,源微博完整日期,uid
5105775726826442	,P2qfGsDRU,颧骨终于消大肿啦 好开心 牙医也说下次再去就可以摘牙套了 感觉我的1.0时期马上结束 大大小小做了不少手术 单侧双眼皮埋线 正畸 面吸➕下巴假体 颧骨颧弓内推 光电玻尿酸也打了不少 本来计划是就此封刀……现在可能要计划下2.0版本了 牙贴面是一定要做的 纹个发际线 鼻子想耳软骨垫个鼻尖 眼睛看情况要不要加宽一点 还有小腿肌肉得想想怎么解决 但是又很爱去跳芭蕾（一直跳的话就🉐️接受自己的小腿肌肉） 有时候觉得跟脸和解了 笑死 根本和解不了 漂亮才是我的人生追求 谈不谈恋爱无所谓 整容是一定要整的,,,,,2024-11-28T20:00:57,,0,0,0,,,2024-11-28 20:00:57,True,,,,,,,,,,,,,,,,,,5071170555
5103310611155383	,P1o7H4Qzd,转发微博,,,,,2024-11-22T00:45:27,iPhone客户端,0,0,0,,,2024-11-22 00:45:27,False,6509255360,爱柳柳好运功课,5039424400523613	,OgxBK2cdn,"做完轮廓颞肌被挤出来的姐妹来看！#颞肌##轮廓##颧骨内推##水光针# 
之前刷到@谈美功课小号 @美女的功课笔记两位博主的功课，说颞肌面积比较大所以要打单侧50uu才起效，怪不得我之前打过两次没什么效果，右侧太阳穴就这么鼓了好几年了，打过几次msdk溶脂，效果也一般
之前多次要求要打rd都被拒，🧑⚕️怕给我打完我脸更垂支撑不住，就这么丑了好几年，这次终于说服🧑⚕️了，但我的🧑⚕️有点保守只给我右侧打了40uu，但明显薄了很多进去了一些，对比图可以看出来耳朵👂都露出来多一些，我觉得打少了，短期不能再补，得三个月以后再打，下次我甚至想试试80uu，我感觉这样能把我右侧鼓出来的颞肌打平，好有盼头
脸一下就窄了，也不用总惦记拆钉子打磨，感觉颞肌打好了能解决，但也会显脸长一点，介意的姐妹少量尝试，对于我来说利大于弊，至少能有头包脸的感觉
我的右侧咬肌不是被庸医🥔取光，但又代偿到上侧耳朵前面特别鼓，显得凹凸不平的，在我坚持不懈的要求下，上次一月份🧑⚕️给我打了20uu，我感觉效果不错，这次隔四个月又打了40uu，真的平了进去，下次我要打50-60uu，rd能解决右侧凸出来的部分，太开心了🥳后期再拉个皮效果会更好
另外最近看到很多医生博主都说麻药伤皮肤，能不敷麻药尽量不敷，影响水光针和光电的效果，我这次就没敷麻药打的水光针和滚微针，当天就没有之前肿的厉害，也没那么红，恢复三天就差不多了，之前至少一周都像面包超人丑了吧唧的，我决定以后忍下痛再也不打麻药了，但真的比较疼，能耐疼的姐妹可一试
另附我存的各种rd打法",,"https://wx3.sinaimg.cn/large/0076waFGly1hq6iucxmz6j31401hc7g5.jpg,https://wx1.sinaimg.cn/large/0076waFGly1hq6iud6595g308c08c755.gif,https://wx4.sinaimg.cn/large/0076waFGly1hq5i4qybpnj31fu1fu7sd.jpg,https://wx3.sinaimg.cn/large/0076waFGly1hq5i4q0d4wj31ai1aiavw.jpg,https://wx4.sinaimg.cn/large/0076waFGly1hq6izo0c7ij30my0pydin.jpg,https://wx3.sinaimg.cn/large/0076waFGly1hq6iv2j4odj30oe0rwade.jpg,https://wx1.sinaimg.cn/large/0076waFGly1hq6iv2pzo7j30ne0rbgq0.jpg,https://wx1.sinaimg.cn/large/0076waFGly1hq6iv2wehxj30or0qodij.jpg,https://wx1.sinaimg.cn/large/0076waFGly1hq6iv31pu0j30nc0rqju2.jpg,https://wx1.sinaimg.cn/large/0076waFGly1hq6iv37st5j30nb0sowhe.jpg,https://wx3.sinaimg.cn/large/0076waFGly1hq6iv24msuj30oa0qqwhh.jpg,https://wx4.sinaimg.cn/large/0076waFGly1hq6iv3efdgj30nf0rlad0.jpg",https://video.weibo.com/media/play?livephoto=https%3A%2F%2Flivephoto.us.sinaimg.cn%2F001Ea5jGjx08feH1O8GX0f0f0100ezlo0k01.mov;https://video.weibo.com/media/play?livephoto=https%3A%2F%2Flivephoto.us.sinaimg.cn%2F0023DNCLjx08feH1LsID0f0f010076fC0k01.mov,,2024-05-29T17:44:28,iPhone客户端,258,24,305,"颞肌,轮廓,颧骨内推,水光针","谈美功课小号,美女的功课笔记",2024-05-29 17:44:28,1614182025
5104356445653881	,P1PkwnIPD,转发微博,,,,,2024-11-24T22:01:13,iPhone客户端,1,0,0,,,2024-11-24 22:01:13,False,7661043617,歌娜整形外科医院,5103118356580870	,P1j7BrBZ4,"歌娜轮廓模特招募第二期活动正式开始了
❣️活动项目❣️
【免费案例】 2名
【5折案例】 2名
*仅限于初次轮廓*
主刀院长：金炫佑，首尔大学医学博士毕业，前元辰整形医院，前DA整形医院轮廓担当主刀院长。
轮廓临床手术数8672名，刀工流畅，术后可即可查看ct数据，手术安心cctv全程监控无幽灵医生。
轮廓跨年模特活动开始招募
对轮廓感兴趣的朋友赶紧报名咨询吧
【活动申请方式】
关注我们+转发+评论 微博或者微信私信我们截图转发评论的图片申请
本人照片提交：直视镜头拍摄，正面+侧面45度+侧面90度无化妆无美图照片
年龄：
希望手术的日期：
❤️❤️号：
💙报名截止日期：2024.11.30~2025.12.11
💚手术截止日期：2025.02.28为止
ct长图耐心观看#韩国歌娜##面部轮廓##轮廓整形#",,"https://wx2.sinaimg.cn/large/008msXpDgy1hvtq49oap6j31hc2mt1kx.jpg,https://wx1.sinaimg.cn/large/008msXpDgy1hvtq4ba6vjj30xc6hcnpd.jpg,https://wx1.sinaimg.cn/large/008msXpDgy1hvtq4cb5thj30xc6hce81.jpg,https://wx3.sinaimg.cn/large/008msXpDgy1hvtq4dbr04j30xc7s0u0x.jpg,https://wx4.sinaimg.cn/large/008msXpDly1hvtq4sjthfj31900u0dir.jpg,https://wx1.sinaimg.cn/large/008msXpDly1hvtq53vb6pj31900u0tbv.jpg,https://wx2.sinaimg.cn/large/008msXpDgy1hvtq4dxznnj30j60j6jtn.jpg,https://wx4.sinaimg.cn/large/008msXpDgy1hvtq4efb9lj30j60j6jv2.jpg","https://f.video.weibocdn.com/o0/E9q1OF6hlx08jL2b2Hxm010412008Ezg0E010.mp4?label=mp4_720p&template=1080x720.25.0&ori=0&ps=1BThihd3VLAY5R&Expires=1732873665&ssig=2TSswXk8LC&KID=unistore,video",,2024-11-21T12:01:30,iPhone 13,16,28,22,"韩国歌娜,面部轮廓,轮廓整形",,2024-11-21 12:01:30,5504936052
5102934793126320	,P1elxd7iw,转发微博,,,,,2024-11-20T23:52:04,iPhone 16 Pro Max,1,0,0,,,2024-11-20 23:52:04,False,7714939020,体雕医生熊路遥,5102839385031903	,P1bREl71J,"【手臂吸脂】即刻分享
术前概况：手臂两侧脂肪堆积严重，尤其下侧脂肪，因为皮肉松弛，下垂也严重。整个脂肪过多显得手臂厚重，线条模糊，比例不协调。
方案设计：去除多余脂肪为重点，改善下垂！塑造纤细手臂，注重线条流畅性。增加紧实感和上下手臂的协调性。
即刻呈现：手臂上侧多余脂肪去除干净，脂肪堆积感消失，下垂感去除，呈现紧实骨感，整体纤细好看协调。
吸脂纯量：960
左臂：480
右臂：480#熊路遥体雕##好物分享##手臂吸脂##吸脂#吸脂",,https://wx3.sinaimg.cn/large/008q764kgy1hvsu11bt6jj30xc0xch6a.jpg,,,2024-11-20T17:32:58,iPhone 16 Pro Max,18,23,9,"熊路遥体雕,好物分享,手臂吸脂,吸脂",,2024-11-20 17:32:58,7956084703
5102950495817002	,P1eKRopgC,转发微博,,,,,2024-11-21T00:54:29,iPhone客户端,0,0,0,,,2024-11-21 00:54:29,False,5630198189,莓柿珍莓柿,5080020370327671	,OxzH71nf1,"女神轮廓案例整理 侵删
网页链接
 男生三件套 骨移植加长下巴
网页链接
 男生三件套 半个月 
网页链接
 三件套
网页链接
 两件套 颧骨颧弓+下巴截骨（下颌缘打磨衔接）
网页链接
 三件套 下巴环切
网页链接
 三件套
网页链接
 三件套
 
网页链接
 三件套
网页链接
 三件套 下巴缩窄 一年后
 
网页链接
 三件套
 
网页链接
 颧骨下颌两件套
网页链接
 颧骨颧弓 D3
网页链接
 颧骨颧弓 满月
网页链接
 三件套 截骨前移
网页链接
 颧骨颧弓
网页链接
 两件套下颌下巴 环切
 
网页链接
 两件套颧骨下颌 半个月
网页链接
 两件套颧骨下颌 ct
网页链接
 两件半套 
 
网页链接
 两件套颧骨下颌
 
网页链接
 颧骨颧弓
 
网页链接
 两件套
 
网页链接
 两件套颧骨颧弓下颌
网页链接
 三件套 D1CT
网页链接
 两件套D1
网页链接
 两件套CT
网页链接
 三件套维权#韩国轮廓整形##颧骨内推# #女神轮廓#",,,,,2024-09-18T18:18:21,轮廓超话,13,0,18,"韩国轮廓整形,颧骨内推,女神轮廓",,2024-09-18 18:18:21,7518149459
5102950449416460	,P1eKMDvEo,转发微博,,,,,2024-11-21T00:54:18,iPhone客户端,0,0,0,,,2024-11-21 00:54:18,False,5630198189,莓柿珍莓柿,5084645677072962	,Ozw1htG02,"候机厅码字
女神轮廓-颧骨颧弓单件套
终于看到正式版对比Ct啦，我满意的👍🏻
附上我的面诊诉求给大家参考一下～
建议所有手术的姐妹面诊前理好思路和诉求，要短而高效，权的面诊节奏很快没有问题的话一瞬间就结束了，一定要强调好自己在意的点。#韩国轮廓整形##颧骨内推# ",,"https://wx1.sinaimg.cn/large/00691JKdgy1hu6sla9r1yj30u06y0b29.jpg,https://wx4.sinaimg.cn/large/00691JKdgy1hu6sl7kg4dj30ph6s0u0x.jpg",,,2024-10-01T12:37:40,iPhone 12 Pro,14,6,9,"韩国轮廓整形,颧骨内推",,2024-10-01 12:37:40,7518149459
5102950104173598	,P1eKehvK6,转发微博,,,,,2024-11-21T00:52:56,iPhone客户端,0,0,0,,,2024-11-21 00:52:56,False,5630198189,莓柿珍莓柿,5086062745748477	,OA6SSo7rn,"小小反馈，女神轮廓—颧骨颧弓。
回国戴全包头套后，终于开始消肿了。（吐槽：女神家那个V头套包不住颧骨，面中好肿，侧脸又被压成门夹，戴它的时候肿的像个吐司🍞）
全包头套推荐怀美、欧力美。我一共备了三个头套，头围53，xs怀美s欧力美，m欧力美。
目前脸上还有点淤青，消肿进度大概30%？听说十五天左右的时候会消70%大肿，期待～
我的恢复期很开心，一点都不难熬，老天奶真好，生活妙妙#颧骨内推##韩国轮廓整形#",,"https://wx1.sinaimg.cn/large/00691JKdgy1hubfwvcll7j30wi0lowk8.jpg,https://wx3.sinaimg.cn/large/00691JKdgy1hubffc7julj30wh1b3aiw.jpg,https://wx2.sinaimg.cn/large/00691JKdgy1hubeh7mco2j310g1cmk2e.jpg,https://wx3.sinaimg.cn/large/00691JKdgy1hubeh8368cj315g1j9h23.jpg,https://wx1.sinaimg.cn/large/00691JKdgy1hubbcd8i9wj30vb1lmn6p.jpg,https://wx4.sinaimg.cn/large/00691JKdgy1hubbwujmxfj31hn2j04qp.jpg",,,2024-10-05T10:28:36,iPhone 12 Pro,22,18,1,"颧骨内推,韩国轮廓整形",,2024-10-05 10:28:36,7518149459
5105544427995764	,P2keCxy3W,颞肌,,,,,2024-11-28T04:41:51,iPhone客户端,0,0,0,,,2024-11-28 04:41:51,False,6509255360,爱柳柳好运功课,5039424400523613	,OgxBK2cdn,"做完轮廓颞肌被挤出来的姐妹来看！#颞肌##轮廓##颧骨内推##水光针# 
之前刷到@谈美功课小号 @美女的功课笔记两位博主的功课，说颞肌面积比较大所以要打单侧50uu才起效，怪不得我之前打过两次没什么效果，右侧太阳穴就这么鼓了好几年了，打过几次msdk溶脂，效果也一般
之前多次要求要打rd都被拒，🧑⚕️怕给我打完我脸更垂支撑不住，就这么丑了好几年，这次终于说服🧑⚕️了，但我的🧑⚕️有点保守只给我右侧打了40uu，但明显薄了很多进去了一些，对比图可以看出来耳朵👂都露出来多一些，我觉得打少了，短期不能再补，得三个月以后再打，下次我甚至想试试80uu，我感觉这样能把我右侧鼓出来的颞肌打平，好有盼头
脸一下就窄了，也不用总惦记拆钉子打磨，感觉颞肌打好了能解决，但也会显脸长一点，介意的姐妹少量尝试，对于我来说利大于弊，至少能有头包脸的感觉
我的右侧咬肌不是被庸医🥔取光，但又代偿到上侧耳朵前面特别鼓，显得凹凸不平的，在我坚持不懈的要求下，上次一月份🧑⚕️给我打了20uu，我感觉效果不错，这次隔四个月又打了40uu，真的平了进去，下次我要打50-60uu，rd能解决右侧凸出来的部分，太开心了🥳后期再拉个皮效果会更好
另外最近看到很多医生博主都说麻药伤皮肤，能不敷麻药尽量不敷，影响水光针和光电的效果，我这次就没敷麻药打的水光针和滚微针，当天就没有之前肿的厉害，也没那么红，恢复三天就差不多了，之前至少一周都像面包超人丑了吧唧的，我决定以后忍下痛再也不打麻药了，但真的比较疼，能耐疼的姐妹可一试
另附我存的各种rd打法",,"https://wx3.sinaimg.cn/large/0076waFGly1hq6iucxmz6j31401hc7g5.jpg,https://wx1.sinaimg.cn/large/0076waFGly1hq6iud6595g308c08c755.gif,https://wx4.sinaimg.cn/large/0076waFGly1hq5i4qybpnj31fu1fu7sd.jpg,https://wx3.sinaimg.cn/large/0076waFGly1hq5i4q0d4wj31ai1aiavw.jpg,https://wx4.sinaimg.cn/large/0076waFGly1hq6izo0c7ij30my0pydin.jpg,https://wx3.sinaimg.cn/large/0076waFGly1hq6iv2j4odj30oe0rwade.jpg,https://wx1.sinaimg.cn/large/0076waFGly1hq6iv2pzo7j30ne0rbgq0.jpg,https://wx1.sinaimg.cn/large/0076waFGly1hq6iv2wehxj30or0qodij.jpg,https://wx1.sinaimg.cn/large/0076waFGly1hq6iv31pu0j30nc0rqju2.jpg,https://wx1.sinaimg.cn/large/0076waFGly1hq6iv37st5j30nb0sowhe.jpg,https://wx3.sinaimg.cn/large/0076waFGly1hq6iv24msuj30oa0qqwhh.jpg,https://wx4.sinaimg.cn/large/0076waFGly1hq6iv3efdgj30nf0rlad0.jpg",https://video.weibo.com/media/play?livephoto=https%3A%2F%2Flivephoto.us.sinaimg.cn%2F001Ea5jGjx08feH1O8GX0f0f0100ezlo0k01.mov;https://video.weibo.com/media/play?livephoto=https%3A%2F%2Flivephoto.us.sinaimg.cn%2F0023DNCLjx08feH1LsID0f0f010076fC0k01.mov,,2024-05-29T17:44:28,iPhone客户端,259,24,305,"颞肌,轮廓,颧骨内推,水光针","谈美功课小号,美女的功课笔记",2024-05-29 17:44:28,7877869200
5104342375861192	,P1OXPoALm,这是我想要的！,,,,,2024-11-24T21:05:19,iPhone客户端,0,0,1,,,2024-11-24 21:05:19,False,1682304803,整形医生伞光,5058311523141421	,OosWQdbe5,"姑娘重睑术后，内侧过宽肉条，外侧下垂，双眼皮弧度不佳，提肌左右不对称导致“大小眼”。手术方案：切开重睑修复➕提肌矫正。#伞光美眼课堂##眼综合#双眼皮
 ",,https://wx1.sinaimg.cn/large/6445ef23gy1hrus3to7sqj21hc1hch8p.jpg,,,2024-07-20T20:35:09,iPhone 12 Pro,2,1,2,"伞光美眼课堂,眼综合",,2024-07-20 20:35:09,2429949332
5105138714542098	,P29Gfj3BE,转发微博,,,,,2024-11-27T01:49:40,Xr改的iPhone 15 Plus,0,0,0,,,2024-11-27 01:49:40,False,7914773866,ljq轮廓避雷_举报sqj,5105066781967859	,P27Oe8fVF,"举报西安交通大学第二附属医院、前唐都医院，李金清轮廓事由，术后致残。@1818黄金眼 @澎湃新闻 @新浪新闻 @郭军颌面外科 @蓝莓医生 @整形医生修志夫 @健康中国 @西安交通大学第二附属医院 @上海九院韦敏教授 
ljq轮廓术后反馈 李金清面部轮廓整形 ",,"https://wx1.sinaimg.cn/large/008DDAf0gy1hvzxoaydqqj30u01t2n2r.jpg,https://wx3.sinaimg.cn/large/008DDAf0gy1hvzxkyk3z9j30u01t2qca.jpg,https://wx1.sinaimg.cn/large/008DDAf0gy1hvzxkwdxjxj30u01t2k17.jpg,https://wx2.sinaimg.cn/large/008DDAf0gy1hvzxkz9li7j30u01t2k1m.jpg,https://wx2.sinaimg.cn/large/008DDAf0gy1hvzxl033wwj30u01t2tjm.jpg,https://wx1.sinaimg.cn/large/008DDAf0gy1hvzxl0t7ynj30u01t2491.jpg,https://wx1.sinaimg.cn/large/008DDAf0gy1hvzxl1myfbj30u01t2gw1.jpg,https://wx4.sinaimg.cn/large/008DDAf0gy1hvzxl25bsej30u01t2wgp.jpg,https://wx1.sinaimg.cn/large/008DDAf0gy1hvzxnmjpr0j30u01t2gvm.jpg",,,2024-11-26T21:03:51,iPhone 15,67,9,49,,"1818黄金眼,澎湃新闻,新浪新闻,郭军颌面外科,蓝莓医生,整形医生修志夫,健康中国,西安交通大学第二附属医院,上海九院韦敏教授",2024-11-26 21:03:51,6035423308
